temperature,humidity,pressure,wind_speed,rainfall,weather
37.6,56.1,1000.9,30.0,6.9,Cloudy
23.0,70.6,999.0,29.8,11.2,Rainy
28.8,84.3,1017.7,32.3,0.0,Cloudy
16.3,36.5,999.5,4.2,0.0,Sunny
16.1,96.1,996.0,21.3,23.0,Rainy
33.0,86.0,1009.7,17.5,5.2,Cloudy
26.1,82.3,1003.7,18.2,14.6,Rainy
21.4,82.9,1005.1,17.2,6.7,Cloudy
19.8,59.5,998.0,29.6,4.9,Cloudy
31.7,82.4,1013.7,12.5,0.0,Cloudy
15.0,59.4,1010.0,17.3,0.0,Sunny
35.1,91.6,1004.1,8.6,8.2,Rainy
17.0,46.2,999.3,10.3,0.0,Sunny
19.8,53.4,1009.8,23.8,0.0,Sunny
24.7,69.7,1014.5,5.9,0.0,Sunny
27.1,55.1,1002.8,8.2,6.9,Cloudy
23.9,61.7,995.6,19.4,9.4,Rainy
23.0,66.0,1000.4,3.4,6.6,Cloudy
39.1,89.0,1012.1,6.2,4.4,Cloudy
31.0,68.0,1019.7,30.5,0.0,Sunny
15.6,57.8,995.3,29.9,4.4,Cloudy
25.8,50.6,1002.7,13.5,5.7,Cloudy
36.9,60.7,996.6,13.5,3.6,Cloudy
22.5,67.5,1002.9,32.9,3.2,Cloudy
17.4,82.0,1005.1,2.9,3.0,Cloudy
34.0,42.6,1018.0,21.1,0.0,Sunny
30.2,49.0,997.0,21.7,5.4,Cloudy
29.3,58.9,1014.4,28.0,0.0,Sunny
16.3,57.7,1004.9,33.4,0.0,Sunny
18.5,59.7,1015.3,13.7,0.0,Sunny
30.6,85.0,1007.8,16.4,12.5,Rainy
20.2,55.4,996.0,24.2,12.1,Rainy
27.6,66.6,1018.7,33.9,0.0,Sunny
28.6,74.3,997.1,31.4,17.3,Rainy
22.1,49.6,1009.9,24.0,0.0,Sunny
38.7,80.3,1016.9,30.3,0.0,Cloudy
36.1,69.5,997.0,4.8,2.4,Cloudy
33.1,63.1,1008.8,14.4,0.0,Sunny
16.9,86.0,1015.6,2.4,0.0,Cloudy
17.7,50.3,1019.7,7.9,0.0,Sunny
27.3,90.6,1013.1,22.8,12.2,Rainy
19.0,70.3,1002.0,31.2,4.6,Cloudy
39.5,73.4,1012.5,22.9,0.4,Cloudy
19.0,90.1,1012.6,23.9,2.3,Cloudy
27.2,86.5,1012.5,5.4,7.9,Cloudy
24.1,72.9,1016.4,23.9,1.6,Cloudy
31.0,82.5,997.2,17.0,15.4,Rainy
18.2,62.3,997.7,23.5,5.9,Cloudy
25.8,69.5,1011.0,12.8,0.0,Sunny
21.9,38.9,1018.8,21.2,0.0,Sunny
37.2,40.7,1006.6,16.0,0.0,Sunny
16.0,87.3,1019.0,20.4,4.4,Cloudy
37.8,38.8,1018.5,6.9,0.0,Sunny
35.8,45.7,1017.6,15.1,0.0,Sunny
22.4,85.1,1017.7,14.4,1.4,Cloudy
34.7,35.1,1017.5,26.3,0.0,Sunny
15.8,52.8,1015.5,25.3,0.0,Sunny
39.2,71.8,1012.4,32.0,0.0,Cloudy
28.2,72.5,995.6,22.9,10.3,Rainy
22.6,84.0,998.3,12.4,11.0,Rainy
24.1,66.9,998.4,27.8,4.1,Cloudy
16.7,67.1,995.6,18.4,14.2,Rainy
39.7,80.7,997.9,8.4,11.6,Rainy
16.0,66.4,1018.0,26.7,0.0,Sunny
31.4,73.3,1011.6,6.4,0.0,Cloudy
26.1,91.6,1002.8,7.9,13.0,Rainy
38.7,60.3,1014.8,27.0,0.0,Sunny
21.1,59.3,1007.2,27.4,0.0,Sunny
28.3,35.2,998.6,28.1,0.0,Sunny
27.1,73.6,1017.1,11.7,0.0,Cloudy
32.6,36.9,1003.5,30.6,0.0,Sunny
16.7,66.8,1012.5,25.8,0.0,Sunny
19.8,85.7,1002.3,29.5,22.3,Rainy
20.4,69.6,1007.5,25.4,0.0,Sunny
33.5,52.0,1015.4,21.1,0.0,Sunny
19.7,84.5,998.9,5.6,10.9,Rainy
29.3,52.0,1019.4,25.5,0.0,Sunny
20.4,81.2,996.8,24.8,18.5,Rainy
36.5,73.4,1008.4,12.3,0.0,Cloudy
38.6,45.7,1017.9,26.3,0.0,Sunny
28.0,92.0,1018.6,20.2,7.3,Cloudy
23.8,47.6,1000.8,20.5,0.0,Sunny
20.9,97.3,998.6,14.1,20.0,Rainy
16.2,35.5,1013.1,5.9,0.0,Sunny
21.7,51.6,996.0,9.2,0.0,Sunny
31.4,47.6,1007.1,27.4,0.0,Sunny
28.3,35.9,1014.9,11.0,0.0,Sunny
38.6,81.1,1009.0,2.1,3.8,Cloudy
24.9,78.7,999.7,34.9,15.0,Rainy
32.3,84.9,1007.2,9.0,11.5,Rainy
27.2,51.2,1018.0,23.6,0.0,Sunny
27.8,63.0,1010.4,32.6,0.9,Sunny
21.7,76.5,1013.0,21.8,7.9,Cloudy
26.4,62.7,1003.4,28.4,5.0,Cloudy
26.8,78.9,999.7,34.2,12.3,Rainy
32.7,74.9,1001.4,30.4,18.9,Rainy
38.5,42.2,1008.3,20.4,0.0,Sunny
23.2,84.2,1002.0,14.0,16.5,Rainy
16.1,80.4,1008.5,17.9,3.5,Cloudy
27.4,76.3,1012.7,29.8,6.5,Cloudy
28.6,44.8,1013.4,30.2,0.0,Sunny
19.2,51.9,999.1,29.9,2.1,Cloudy
34.0,59.8,1013.8,21.7,0.0,Sunny
39.6,52.6,1011.8,17.7,0.0,Sunny
38.6,49.4,995.3,12.3,0.0,Sunny
19.9,85.7,996.5,2.1,9.2,Rainy
36.9,75.2,1011.2,27.2,2.8,Cloudy
32.6,70.6,1004.6,11.1,4.7,Cloudy
26.3,49.2,998.7,12.9,0.0,Sunny
28.5,92.8,996.1,29.8,18.0,Rainy
36.2,47.0,999.0,3.7,0.0,Sunny
27.0,85.1,1018.9,32.6,7.3,Cloudy
24.3,95.9,1013.2,2.0,0.0,Cloudy
27.3,80.8,1008.2,33.0,4.4,Cloudy
29.5,97.6,1018.5,17.0,5.2,Cloudy
19.7,76.0,1010.5,5.4,0.0,Cloudy
37.5,48.7,1013.1,24.2,0.0,Sunny
31.9,47.8,1002.1,31.6,4.4,Cloudy
30.8,55.4,1009.7,16.5,0.0,Sunny
17.5,35.4,998.6,24.8,0.0,Sunny
30.1,77.9,1005.1,34.3,3.1,Cloudy
18.0,51.9,995.8,9.9,1.9,Sunny
17.0,86.4,1000.4,29.1,12.9,Rainy
28.2,57.6,996.9,11.7,4.1,Cloudy
25.1,65.2,1004.7,16.1,0.0,Sunny
29.7,95.8,1016.1,11.3,0.7,Cloudy
17.2,50.3,1004.4,16.7,0.0,Sunny
25.8,80.4,1015.8,2.2,0.0,Cloudy
19.4,82.6,1011.4,12.0,2.0,Cloudy
39.7,48.9,1007.7,16.7,0.0,Sunny
29.0,66.6,1000.9,22.9,5.6,Cloudy
32.2,57.1,1018.1,23.0,0.0,Sunny
23.1,83.6,996.4,21.3,12.6,Rainy
17.4,74.2,1012.2,11.7,0.0,Cloudy
39.4,65.0,1010.5,33.3,0.0,Sunny
22.2,84.1,1006.0,14.9,2.2,Cloudy
25.6,49.8,1001.0,9.2,0.0,Sunny
31.2,82.5,1005.8,20.3,9.4,Rainy
15.6,89.5,1016.8,26.7,4.4,Cloudy
35.3,90.4,1015.9,2.4,3.5,Cloudy
28.4,84.4,1018.5,11.1,1.4,Cloudy
22.0,60.7,1002.7,29.2,0.0,Sunny
16.5,96.9,1004.7,18.7,11.7,Rainy
19.1,58.9,995.5,15.5,0.0,Sunny
37.4,75.2,1018.6,32.7,0.0,Cloudy
32.2,45.1,1003.2,5.0,0.0,Sunny
21.2,96.8,1005.1,22.3,21.6,Rainy
16.6,79.4,1017.7,13.3,0.0,Cloudy
32.3,82.5,1008.2,4.3,9.8,Rainy
29.3,39.1,1009.2,9.1,0.0,Sunny
25.1,83.1,999.4,22.7,13.9,Rainy
24.1,83.8,1007.5,2.9,2.7,Cloudy
20.4,77.3,1018.0,21.5,0.0,Cloudy
31.7,53.4,1009.0,33.6,0.0,Sunny
39.3,65.9,1001.4,28.2,5.0,Cloudy
19.4,42.0,995.8,13.4,1.7,Sunny
29.9,64.7,1003.4,6.6,0.0,Sunny
25.6,50.4,1009.3,17.3,0.8,Sunny
26.2,57.0,996.1,15.0,1.9,Sunny
21.4,45.2,1010.2,34.1,0.0,Sunny
35.6,49.5,1008.1,34.7,0.0,Sunny
27.1,39.8,1014.6,15.5,0.0,Sunny
28.6,93.0,995.7,6.9,17.9,Rainy
22.6,68.4,1014.5,32.1,0.0,Sunny
19.5,60.0,1008.0,28.2,0.0,Sunny
17.1,68.7,1004.3,18.9,0.0,Sunny
32.9,74.6,1019.1,14.1,0.0,Cloudy
19.9,93.1,999.0,16.8,13.9,Rainy
32.3,46.3,1008.5,31.8,0.0,Sunny
24.8,53.6,1003.0,8.1,0.0,Sunny
25.4,96.5,1008.2,28.6,13.9,Rainy
26.7,58.4,1008.8,2.6,0.0,Sunny
24.2,36.4,997.2,32.4,0.0,Sunny
17.5,44.3,1011.5,18.5,0.0,Sunny
22.7,36.7,1010.9,9.5,0.0,Sunny
31.6,97.4,1014.2,2.1,8.5,Rainy
31.6,52.6,997.3,20.5,9.8,Rainy
22.2,93.2,1002.4,10.1,12.5,Rainy
26.5,97.7,1011.3,22.8,10.6,Rainy
19.8,72.8,998.4,11.3,12.6,Rainy
20.3,37.1,1011.9,4.9,0.0,Sunny
15.6,40.1,996.5,18.7,0.0,Sunny
37.4,65.3,1003.4,20.6,4.6,Cloudy
20.3,60.6,1016.2,16.9,0.0,Sunny
20.7,73.2,1014.4,17.1,0.0,Cloudy
22.0,62.6,1011.1,21.5,0.0,Sunny
18.2,93.8,1016.8,19.4,6.4,Cloudy
31.0,68.7,1012.7,6.4,1.1,Sunny
16.9,78.7,1008.0,8.5,6.2,Cloudy
18.4,91.5,1019.5,6.7,0.0,Cloudy
31.1,44.3,1012.4,24.9,0.0,Sunny
23.5,49.5,1010.0,19.4,0.0,Sunny
32.7,41.8,1005.2,16.2,0.0,Sunny
28.9,43.8,1017.6,28.3,0.0,Sunny
21.4,67.3,1002.4,12.8,8.5,Rainy
31.3,55.2,995.2,20.7,4.8,Cloudy
17.9,61.7,999.9,4.5,0.0,Sunny
28.4,96.9,997.7,26.6,16.7,Rainy
25.9,44.9,1003.0,24.9,0.0,Sunny
21.7,69.1,1015.6,28.5,0.0,Sunny
30.1,41.2,1011.3,31.2,0.0,Sunny
36.8,55.1,999.2,27.0,3.2,Cloudy
40.0,68.2,1014.7,29.9,0.0,Sunny
30.2,94.6,1007.6,13.4,11.9,Rainy
25.1,59.6,1007.8,13.3,0.0,Sunny
20.6,39.1,1004.1,33.2,0.0,Sunny
21.4,59.5,1016.6,32.2,0.0,Sunny
27.0,44.2,1003.0,20.1,0.0,Sunny
24.2,49.5,997.4,14.1,0.0,Sunny
37.8,73.9,1002.6,30.6,6.0,Cloudy
24.2,39.2,1012.9,12.7,0.0,Sunny
24.3,64.3,1011.4,7.1,0.0,Sunny
24.6,73.4,999.7,23.1,14.2,Rainy
35.9,61.6,997.8,3.4,0.0,Sunny
31.3,36.2,1011.5,14.5,0.0,Sunny
30.4,97.1,1011.9,28.7,11.4,Rainy
23.4,58.1,1004.2,11.7,0.6,Sunny
35.4,84.1,1016.1,32.7,3.6,Cloudy
16.0,55.5,1019.5,33.5,0.0,Sunny
36.8,64.9,1000.1,28.9,4.2,Cloudy
27.8,59.5,1009.4,34.6,0.0,Sunny
25.0,56.6,995.1,19.5,3.8,Cloudy
27.4,36.4,1012.8,20.8,0.0,Sunny
31.7,57.7,1005.4,29.6,0.0,Sunny
15.3,91.0,999.8,18.3,16.7,Rainy
36.8,78.5,1013.8,15.4,9.7,Rainy
26.2,44.2,1015.3,22.3,0.0,Sunny
23.6,72.2,997.8,23.7,6.5,Cloudy
18.5,91.2,996.0,26.8,21.3,Rainy
26.0,79.1,1003.4,24.1,5.2,Cloudy
27.4,44.4,1010.6,26.6,0.0,Sunny
25.1,89.7,1014.8,24.3,0.2,Cloudy
32.0,54.0,1008.7,17.9,0.0,Sunny
25.5,63.6,1009.5,6.5,0.0,Sunny
39.0,68.1,1015.0,27.9,0.0,Sunny
30.0,88.6,1008.2,3.0,5.9,Cloudy
35.2,93.7,1010.3,34.8,3.0,Cloudy
17.7,93.6,1007.9,29.3,15.3,Rainy
24.9,35.5,1017.0,24.1,0.0,Sunny
23.4,93.1,1000.9,33.9,17.0,Rainy
29.2,38.4,1001.6,22.2,0.0,Sunny
36.5,51.7,998.2,3.9,0.0,Sunny
17.0,67.4,1015.5,20.5,0.0,Sunny
16.8,65.2,1005.3,11.1,1.4,Sunny
36.3,73.1,1003.7,14.2,10.9,Rainy
20.3,65.2,1019.5,17.2,0.0,Sunny
31.7,93.9,1018.2,27.6,9.0,Rainy
28.6,50.2,1019.3,18.6,0.0,Sunny
35.8,52.3,998.6,17.7,4.2,Cloudy
18.1,93.0,1017.3,12.0,1.0,Cloudy
18.2,39.8,1003.2,19.8,0.0,Sunny
28.9,73.4,995.3,10.2,14.7,Rainy
38.7,77.9,1004.8,10.6,8.5,Rainy
25.4,66.8,1007.7,27.0,0.0,Sunny
23.2,78.7,997.7,13.3,11.8,Rainy
30.2,45.9,1008.4,3.7,0.0,Sunny
38.3,88.7,1015.5,13.3,0.0,Cloudy
35.9,43.8,1004.4,23.1,0.0,Sunny
39.9,60.3,1003.8,28.9,0.0,Sunny
15.6,39.7,1003.5,33.7,0.0,Sunny
17.8,69.3,1018.1,26.6,0.0,Sunny
30.2,77.2,996.2,16.2,8.5,Rainy
35.5,94.3,1006.1,11.9,12.8,Rainy
22.1,81.6,1001.6,6.3,13.2,Rainy
21.0,69.1,1017.3,22.7,0.0,Sunny
34.7,93.8,997.4,18.8,16.2,Rainy
16.4,65.1,1005.3,24.4,2.7,Cloudy
24.2,70.4,1005.2,9.8,3.6,Cloudy
27.6,72.6,1017.2,12.7,0.0,Cloudy
29.0,60.8,1000.4,11.6,8.6,Rainy
33.2,87.8,1011.1,28.3,6.5,Cloudy
23.9,46.7,998.4,7.7,0.0,Sunny
30.3,70.0,1018.8,22.1,0.0,Cloudy
29.6,80.5,1009.8,3.7,4.9,Cloudy
28.7,92.0,1010.7,20.1,10.0,Rainy
31.0,90.7,1005.8,4.1,9.0,Rainy
21.5,67.1,1003.6,7.8,0.0,Sunny
17.1,75.5,1000.3,5.7,5.5,Cloudy
18.0,59.8,1010.1,13.4,0.0,Sunny
20.6,64.5,1018.9,13.3,0.0,Sunny
27.5,92.1,1004.0,29.3,14.1,Rainy
36.0,93.6,1017.1,9.4,3.9,Cloudy
32.5,91.4,998.7,4.9,8.9,Rainy
34.7,43.7,1018.4,21.9,0.0,Sunny
23.8,88.6,1003.8,24.7,10.6,Rainy
25.1,94.7,1004.5,11.7,19.8,Rainy
24.8,57.8,1006.6,21.9,0.0,Sunny
19.8,67.7,1013.0,27.6,0.0,Sunny
16.5,84.1,1013.0,13.5,0.0,Cloudy
29.8,70.4,1007.0,19.3,0.0,Cloudy
39.7,97.6,1008.1,6.8,5.8,Cloudy
19.2,63.7,995.8,2.8,7.0,Cloudy
16.2,80.0,1002.6,34.4,6.3,Cloudy
34.5,84.9,1003.7,11.9,13.3,Rainy
21.3,66.1,1009.0,11.2,0.0,Sunny
35.7,89.0,1009.0,34.1,10.9,Rainy
32.6,69.4,1012.7,26.0,2.3,Cloudy
38.6,60.9,1012.9,21.3,6.3,Cloudy
25.2,41.8,1000.9,25.1,0.0,Sunny
31.5,59.8,1014.3,25.4,0.0,Sunny
26.6,81.2,995.5,27.2,22.0,Rainy
30.8,93.0,1012.9,4.2,6.5,Cloudy
26.2,50.9,997.6,15.6,7.7,Cloudy
19.7,57.4,1013.2,11.7,0.0,Sunny
27.7,44.7,1008.2,4.3,0.0,Sunny
28.2,78.5,1005.9,15.6,5.8,Cloudy
35.3,95.5,1012.3,22.3,20.6,Rainy
33.4,75.4,995.9,7.9,9.2,Rainy
31.6,73.9,1000.6,12.1,19.0,Rainy
17.8,69.9,1010.4,23.1,1.7,Sunny
33.0,40.6,1016.2,21.1,0.0,Sunny
27.5,81.0,1004.5,30.7,17.0,Rainy
37.4,72.9,1001.5,28.1,5.1,Cloudy
38.0,76.7,1008.0,33.9,10.2,Rainy
16.4,91.6,1010.6,21.7,8.2,Rainy
35.5,84.4,1005.5,25.0,10.8,Rainy
15.9,84.2,1016.9,30.4,3.3,Cloudy
24.2,93.4,1008.1,29.7,15.4,Rainy
28.6,97.4,995.9,25.7,25.0,Rainy
18.7,71.6,1000.6,18.5,4.6,Cloudy
33.7,41.9,1006.3,11.0,0.0,Sunny
15.2,63.9,1012.4,30.9,0.0,Sunny
19.2,84.6,1000.5,27.6,18.1,Rainy
29.5,36.7,1019.4,29.7,0.0,Sunny
32.9,38.6,1003.0,6.6,0.0,Sunny
37.9,39.2,1008.3,12.4,0.0,Sunny
32.6,81.1,995.5,16.0,17.3,Rainy
31.8,66.6,1017.1,29.7,0.0,Sunny
24.9,58.2,1014.7,31.5,0.0,Sunny
15.0,41.7,999.9,11.4,0.0,Sunny
18.0,81.1,1018.3,24.7,1.9,Cloudy
28.4,55.2,1002.9,4.6,0.1,Sunny
31.9,51.7,1012.3,15.5,0.0,Sunny
25.4,76.1,1015.5,18.1,0.0,Cloudy
33.3,70.2,1013.5,27.3,1.5,Cloudy
28.0,57.8,1017.9,31.4,0.0,Sunny
16.9,75.4,1016.6,13.1,0.0,Cloudy
19.8,52.1,1019.9,19.4,0.0,Sunny
36.0,85.1,999.6,23.4,9.9,Rainy
33.1,49.4,1002.6,12.8,0.0,Sunny
37.4,45.0,1010.9,34.5,0.0,Sunny
17.9,84.3,1013.3,30.9,3.3,Cloudy
39.8,79.6,1008.4,11.8,2.0,Cloudy
20.2,46.5,996.8,18.8,0.0,Sunny
15.3,42.3,1016.0,9.6,0.0,Sunny
39.9,87.8,1019.0,19.0,5.4,Cloudy
22.0,83.9,1005.1,24.5,15.4,Rainy
31.7,55.6,1000.6,4.8,0.0,Sunny
19.4,76.5,995.5,30.7,12.7,Rainy
29.5,42.8,1000.9,21.6,0.0,Sunny
37.6,66.9,1012.5,34.7,0.0,Sunny
23.0,36.2,1017.8,2.8,0.0,Sunny
31.8,59.7,997.3,29.4,0.0,Sunny
19.7,39.7,1008.8,28.1,0.0,Sunny
30.6,64.9,1012.4,6.4,0.0,Sunny
23.4,61.6,1001.9,13.1,0.6,Sunny
20.3,63.0,1009.2,31.2,2.2,Cloudy
22.8,37.9,1012.9,19.1,0.0,Sunny
19.5,57.8,1015.9,15.2,0.0,Sunny
37.5,82.7,1006.3,31.9,9.0,Rainy
24.9,58.2,1013.7,5.1,0.0,Sunny
21.1,80.1,1002.5,17.6,15.1,Rainy
26.2,58.3,1000.3,23.5,5.8,Cloudy
23.0,61.7,999.7,22.1,0.3,Sunny
33.6,70.5,1004.0,10.7,5.3,Cloudy
39.3,94.9,995.9,20.6,22.1,Rainy
26.0,41.9,1002.1,25.4,0.0,Sunny
36.5,37.1,1011.3,21.3,0.0,Sunny
29.1,73.3,1011.2,24.6,4.6,Cloudy
18.9,94.8,996.8,10.5,22.5,Rainy
32.3,97.4,1002.2,29.5,28.3,Rainy
27.8,65.5,1009.2,16.8,0.0,Sunny
31.3,64.5,1003.0,34.6,3.5,Cloudy
37.2,75.6,1005.4,2.8,5.2,Cloudy
26.0,70.0,1012.8,14.6,0.0,Cloudy
37.5,74.9,995.2,8.0,8.2,Rainy
33.8,90.1,1001.9,20.3,10.9,Rainy
27.2,82.0,998.6,10.0,0.0,Cloudy
30.1,66.3,998.2,26.3,10.3,Rainy
23.1,64.1,1019.0,31.1,0.0,Sunny
39.6,75.3,1004.4,9.0,0.9,Cloudy
31.7,63.7,1008.2,7.3,0.0,Sunny
16.1,63.8,1013.3,30.9,0.0,Sunny
23.2,36.0,996.2,13.9,1.8,Sunny
30.6,46.0,1001.0,16.3,0.0,Sunny
16.4,65.8,1015.8,9.3,1.2,Sunny
15.6,86.8,1016.5,16.0,7.7,Cloudy
26.3,52.6,1004.3,9.6,0.0,Sunny
23.3,67.9,1004.4,24.0,9.1,Rainy
26.0,56.7,1013.9,18.5,0.0,Sunny
21.6,41.6,1002.4,28.0,0.0,Sunny
19.1,95.4,997.9,12.3,20.6,Rainy
32.2,88.8,1001.4,18.7,8.2,Rainy
27.9,39.9,1004.7,10.6,0.0,Sunny
20.0,80.3,996.3,32.8,15.6,Rainy
23.0,56.9,1007.0,19.2,0.0,Sunny
29.8,97.7,1013.5,7.7,11.8,Rainy
16.8,54.1,1007.8,11.0,0.0,Sunny
18.7,50.0,996.8,4.7,0.0,Sunny
16.8,70.8,1006.0,2.9,0.4,Cloudy
35.3,87.6,1012.7,19.4,6.2,Cloudy
33.8,47.1,996.5,13.1,0.0,Sunny
33.8,79.7,996.5,33.8,11.0,Rainy
32.9,38.9,1004.3,7.7,0.0,Sunny
31.7,92.9,999.9,28.2,14.5,Rainy
26.9,40.1,1018.4,12.4,0.0,Sunny
31.1,92.6,1009.5,9.4,3.2,Cloudy
16.0,65.9,1002.2,34.0,14.9,Rainy
30.5,63.2,1012.6,28.5,0.0,Sunny
34.4,96.3,1004.4,22.8,16.3,Rainy
27.5,97.4,998.3,25.0,18.9,Rainy
23.9,76.0,1000.9,34.7,13.7,Rainy
21.9,43.0,1011.1,21.6,0.0,Sunny
31.1,66.9,996.3,5.4,7.0,Cloudy
32.3,68.3,1001.8,4.1,5.8,Cloudy
36.8,67.4,1000.2,24.0,8.8,Rainy
23.6,70.9,1000.0,23.7,12.7,Rainy
34.2,36.2,1012.1,26.7,0.0,Sunny
29.0,79.8,1015.6,5.6,0.0,Cloudy
37.1,79.9,1012.9,33.2,0.0,Cloudy
28.2,42.3,1011.1,20.2,0.0,Sunny
27.9,70.9,1017.9,23.4,0.0,Cloudy
29.4,70.8,996.5,3.2,14.8,Rainy
33.7,78.0,999.2,33.7,12.6,Rainy
39.1,40.4,1005.4,20.6,0.0,Sunny
16.8,74.5,1004.3,20.6,9.0,Rainy
16.3,52.7,1005.5,33.1,0.0,Sunny
38.4,66.9,1000.2,32.7,10.5,Rainy
28.2,83.7,998.7,9.3,9.0,Rainy
30.4,79.5,1007.7,32.7,3.7,Cloudy
27.1,42.5,1018.2,26.3,0.0,Sunny
17.3,72.2,1004.8,2.6,0.0,Cloudy
34.2,96.1,996.1,9.9,19.6,Rainy
33.7,44.9,1012.7,15.6,0.0,Sunny
22.8,88.7,1002.3,21.2,15.1,Rainy
22.7,79.3,1001.1,25.1,9.9,Rainy
35.9,83.8,1003.1,8.9,5.1,Cloudy
16.8,52.8,1013.1,29.6,0.0,Sunny
37.0,53.1,1015.5,29.9,0.0,Sunny
21.4,92.1,1009.7,23.0,13.9,Rainy
29.8,57.7,1003.1,32.4,1.7,Sunny
38.4,39.0,1002.8,28.8,0.0,Sunny
32.0,72.8,998.1,9.3,2.3,Cloudy
25.4,42.9,1018.3,28.4,0.0,Sunny
32.2,85.2,1011.0,33.5,11.5,Rainy
23.6,75.4,995.7,6.5,10.1,Rainy
21.9,90.1,1011.6,34.3,11.0,Rainy
39.9,84.4,1006.2,2.8,10.4,Rainy
33.8,42.1,1019.3,19.2,0.0,Sunny
31.1,59.0,1015.5,27.5,0.0,Sunny
23.9,83.8,999.3,28.1,13.3,Rainy
16.2,61.3,1013.0,26.2,0.0,Sunny
15.8,96.3,1007.1,19.5,13.5,Rainy
28.9,81.4,999.7,23.5,17.9,Rainy
34.1,36.0,1012.5,25.1,0.0,Sunny
28.4,90.4,1008.7,18.3,6.3,Cloudy
36.0,41.4,995.8,21.7,0.0,Sunny
15.8,43.9,1011.2,29.9,0.0,Sunny
24.2,81.3,1010.9,12.3,0.0,Cloudy
20.9,89.5,998.6,19.3,19.4,Rainy
26.2,68.8,1003.7,2.3,0.0,Sunny
16.8,53.2,1009.6,24.7,0.0,Sunny
38.9,57.1,998.5,8.4,7.4,Cloudy
20.6,56.6,1016.3,17.9,0.0,Sunny
38.1,55.6,995.7,8.9,2.1,Cloudy
25.6,50.3,997.6,2.8,0.0,Sunny
39.6,73.4,997.9,17.9,17.5,Rainy
28.9,91.7,1008.2,16.0,9.4,Rainy
38.3,54.3,1010.5,16.0,0.0,Sunny
15.1,46.8,1005.1,8.9,0.0,Sunny
33.7,87.8,1002.2,33.3,7.4,Cloudy
37.6,81.7,1015.2,2.1,0.0,Cloudy
18.5,93.6,996.7,31.4,21.2,Rainy
17.4,45.4,1002.0,26.3,0.0,Sunny
25.6,44.1,996.0,7.7,0.0,Sunny
38.3,69.1,995.3,17.6,10.6,Rainy
28.6,73.7,1003.8,34.6,8.1,Rainy
28.2,65.3,999.9,23.2,11.9,Rainy
18.5,72.7,1001.7,6.2,8.8,Rainy
15.0,46.4,1015.5,17.1,0.0,Sunny
35.3,65.2,999.1,17.5,4.1,Cloudy
17.2,76.5,1014.5,28.5,4.9,Cloudy
30.8,62.3,1011.9,32.2,0.0,Sunny
37.9,77.8,1003.2,4.7,0.3,Cloudy
20.2,63.4,1008.7,12.4,5.0,Cloudy
31.6,56.0,1006.1,11.8,0.0,Sunny
17.0,54.1,998.2,34.9,13.1,Rainy
30.1,60.9,1017.7,20.5,0.0,Sunny
19.1,36.5,1009.2,31.0,0.0,Sunny
33.4,77.1,1017.0,16.1,0.0,Cloudy
22.5,88.2,1015.6,25.8,8.0,Rainy
26.6,57.3,997.0,11.5,0.0,Sunny
30.0,37.9,1000.2,32.1,0.0,Sunny
19.3,97.2,998.6,17.0,27.3,Rainy
33.5,51.6,1015.8,28.5,0.0,Sunny
22.6,43.0,1016.6,10.4,0.0,Sunny
31.6,58.3,1008.2,24.9,0.0,Sunny
19.0,81.5,997.6,15.4,17.5,Rainy
32.2,53.5,998.4,3.0,0.0,Sunny
18.2,71.2,1015.3,15.6,0.0,Cloudy
25.6,61.2,1018.2,20.2,0.0,Sunny
21.2,42.4,1000.0,7.0,0.0,Sunny
33.7,55.8,995.3,8.1,0.0,Sunny
21.6,80.7,1003.3,17.3,16.0,Rainy
37.0,73.6,995.8,13.3,4.2,Cloudy
37.3,42.5,1015.7,16.5,0.0,Sunny
19.9,45.3,1007.3,17.2,0.0,Sunny
30.3,75.4,1011.0,6.6,0.0,Cloudy
17.2,86.2,1005.3,8.0,4.0,Cloudy
24.8,57.0,1003.6,30.0,0.0,Sunny
32.8,72.5,1000.6,7.4,7.0,Cloudy
31.5,45.8,1014.3,24.0,0.0,Sunny
30.6,54.6,1012.4,15.8,0.0,Sunny
22.1,36.3,1004.0,34.0,0.0,Sunny
24.5,83.4,1003.0,4.2,6.6,Cloudy
17.6,60.3,995.0,29.4,11.5,Rainy
33.0,86.4,996.6,18.2,13.8,Rainy
27.6,79.6,1010.6,2.2,0.0,Cloudy
32.7,87.2,1007.9,10.7,11.4,Rainy
21.2,53.0,1005.9,15.5,0.0,Sunny
23.1,46.7,1015.7,12.4,0.0,Sunny
23.4,96.2,1007.6,14.0,20.2,Rainy
15.6,80.2,1004.6,32.3,12.3,Rainy
23.5,87.5,999.0,13.9,16.2,Rainy
35.1,35.8,1015.5,15.8,0.0,Sunny
37.4,57.3,1009.4,27.1,0.0,Sunny
28.0,81.8,997.3,28.2,9.1,Rainy
26.4,39.9,1011.2,4.8,0.0,Sunny
15.8,70.7,1005.6,25.2,1.0,Cloudy
37.0,62.0,1015.3,17.9,0.0,Sunny
15.3,36.1,1018.0,6.4,0.0,Sunny
38.6,49.9,1010.0,10.7,0.0,Sunny
27.2,52.9,1013.3,3.5,0.0,Sunny
23.5,42.0,996.4,13.9,0.0,Sunny
38.1,74.8,1009.0,10.4,5.2,Cloudy
15.6,50.3,1013.9,14.6,0.0,Sunny
